gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	lec_type
Gm11808	5.3389576283714384e-11	0.33112517138800257	0.609	0.323	1.0270552789698136e-6	2.038140679833589e-6	0.18337293308284824	0.488	0.296	0.03920771225795876	2.038140679833589e-6	1.0677915256457797e-10	PvC
Bst2	4.543797684877703e-6	0.3231363692773176	0.763	0.592	0.08740903606399238	3.263312403273226e-6	0.26315153257697976	0.85	0.657	0.06277634070176705	4.543797684877703e-6	6.5266141573386166e-6	PvC
Bst2	2.643241468475668e-6	0.36509515442351703	0.792	0.703	0.05084803612906642	5.2933474751474584e-6	0.5775047571419891	0.875	0.526	0.10182812537941166	5.2933474751474584e-6	5.2864759502258735e-6	cLEC
Has2	1.584697334734779e-8	0.16127830994745762	0.414	0.255	3.0484822628292944e-4	7.1349822288938914e-6	0.1588099438461466	0.413	0.282	0.1372556531372318	7.1349822288938914e-6	3.169394644356895e-8	FRC
Gm4951	3.0145408136682465e-9	0.41261734329342126	0.347	0.047	5.799072163253606e-5	9.333517249233925e-6	0.18206262471204085	0.25	0.038	0.17954887132351302	9.333517249233925e-6	6.029081618249026e-9	cLEC
H2-Q4	9.837816076637298e-6	0.20311978154993143	0.544	0.319	0.1892500678662717	1.579145665380854e-6	0.19446857114468102	0.569	0.35	0.030378025164931488	9.837816076637298e-6	3.158288837060675e-6	PvC
Irf7	1.1131455887891234e-6	0.41221584718826854	0.389	0.128	0.021413581691536367	2.126789492900289e-5	0.4693858921282221	0.312	0.075	0.40913049474922863	2.126789492900289e-5	2.226289938485143e-6	cLEC
Cxcl9	2.32412377496655e-5	0.24447145348692323	0.275	0.199	0.44709169059031517	1.765680811287292e-15	0.30042153355432444	0.415	0.236	3.3966401766733637e-11	2.32412377496655e-5	3.5313616225745986e-15	BEC
H2-T23	2.604448047189328e-5	0.295390563499494	0.651	0.465	0.501017670837811	2.831141143268745e-8	0.31913994796639156	0.706	0.476	5.446266217306085e-4	2.604448047189328e-5	5.6622822063838755e-8	PvC
Adrm1	3.3946684293257234e-5	0.16851471069327212	0.533	0.315	0.6530323657493894	7.699181806946829e-6	0.17953765330710458	0.475	0.294	0.14810916042023614	3.3946684293257234e-5	1.5398304336493155e-5	PvC
Gm11808	5.642881323843354e-5	0.2815166902827472	0.833	0.683	1	3.1025899241102567e-7	0.226397015548081	0.825	0.7	0.0059684522370109004	5.642881323843354e-5	6.205178885614095e-7	T cells
Bst2	7.261693455526533e-5	0.1586303467073732	0.784	0.701	1	4.49056402725603e-13	0.23696406140695847	0.888	0.678	8.638498019232425e-9	7.261693455526533e-5	8.981128054510024e-13	FRC
4931406P16Rik	1.104439780259646e-4	0.19747365836077307	0.609	0.431	1	8.902456640455409e-6	0.19649243355375734	0.681	0.458	0.1712565583924407	1.104439780259646e-4	1.7804834027176577e-5	PvC
Zbp1	1.2481586907523115e-4	0.2525723737748543	0.319	0.115	1	5.969608472611193e-7	0.30033304377111897	0.344	0.061	0.011483735818762152	1.2481586907523115e-4	1.193921338159985e-6	cLEC
Errfi1	2.1570789978069344e-5	0.2624244182034692	0.734	0.538	0.41495728680812	1.3266179758219838e-4	0.2082481868062641	0.769	0.608	1	1.3266179758219838e-4	4.314111465715841e-5	PvC
Tgtp2	1.9908778975456917e-4	0.1857633760482404	0.243	0.112	1	1.0428829415641224e-7	0.18423808539098285	0.306	0.124	0.002006193914686902	1.9908778975456917e-4	2.085765774367761e-7	PvC
Ier5	1.5304587617845863e-4	0.2434285069512545	0.722	0.562	1	2.2355022322655225e-4	0.19484150223959484	0.806	0.641	1	2.2355022322655225e-4	3.060683293167018e-4	PvC
Lmcd1	1.2565754197734675e-5	0.24712433744859125	0.408	0.212	0.24172741350182195	2.252367163913443e-4	0.16466896740587744	0.381	0.234	1	2.252367163913443e-4	2.5131350497290805e-5	PvC
Isg15	2.329785089364555e-4	0.17485604043554492	0.551	0.492	1	2.0136274829160815e-7	0.17990568929041562	0.606	0.465	0.003873615188885666	2.329785089364555e-4	4.0272545603625983e-7	BEC
Lgals9	2.4005877206465385e-4	0.20518706332489678	0.568	0.4	1	4.069653760973629e-6	0.20634045123318578	0.637	0.418	0.0782879293998497	2.4005877206465385e-4	8.139290959865526e-6	PvC
Kdm6b	1.745520514737456e-4	0.20131853441461656	0.682	0.527	1	2.5181834055707994e-4	0.17080717569654447	0.653	0.495	1	2.5181834055707994e-4	3.4907363452881733e-4	B cells
Ifit3	2.5832785998370283e-4	0.1550763618104968	0.111	0.007	1	7.714850678201437e-6	0.17507098890923456	0.125	0.005	0.14841058249656103	2.5832785998370283e-4	1.5429641837481883e-5	cLEC
Nop53	3.18123648467254e-4	0.18882237908826094	0.627	0.477	1	1.766516112142426e-4	0.15215054169587927	0.706	0.509	1	3.18123648467254e-4	3.532720166367404e-4	PvC
Rtp4	8.78803872345549e-6	0.16620718016566505	0.343	0.158	0.16905550092311328	3.738902036642232e-4	0.17918423915584916	0.312	0.19	1	3.738902036642232e-4	1.7576000217286373e-5	PvC
Irf7	3.755601595970812e-4	0.2793219624376583	0.377	0.125	1	7.391795359863566e-5	0.5851227487444552	0.63	0.306	1	3.755601595970812e-4	1.4783044333340726e-4	Collecting
Tspo	1.4672731351669171e-5	0.272354828538135	0.68	0.519	0.28225933301205985	3.789643150504261e-4	0.17723341132094605	0.744	0.577	1	3.789643150504261e-4	2.9345247414293037e-5	PvC
Ly6e	1.4319095813797704e-4	0.29516633641813206	0.728	0.615	1	4.2304301560722375e-4	0.19519414831214354	0.838	0.679	1	4.2304301560722375e-4	2.863614126254618e-4	PvC
Ccr7	9.300962844343696e-6	0.25635270693983303	0.781	0.635	0.17892262223663968	4.291514225025166e-4	0.16968484108591686	0.865	0.713	1	4.291514225025166e-4	1.8601839180777565e-5	B cells
Gbp3	4.949949914345996e-4	0.30488172633182054	0.458	0.264	1	4.652031475925991e-8	0.5686561353904809	0.531	0.136	8.949112950238829e-4	4.949949914345996e-4	9.304062735438011e-8	cLEC
Rnf213	5.082946271238423e-4	0.16792275492811645	0.396	0.238	1	7.167897989309146e-5	0.15916781930476442	0.444	0.274	1	5.082946271238423e-4	1.4335282191002433e-4	PvC
Gbp3	6.285967436768224e-4	0.17329701392254218	0.343	0.208	1	2.0271462347802933e-7	0.18648014031858204	0.419	0.215	0.00389962121184685	6.285967436768224e-4	4.054292058628403e-7	PvC
Ifit3	7.520401904277914e-4	0.15710587800251363	0.243	0.119	1	3.66261734346137e-5	0.15556949088284042	0.294	0.148	0.7045776983616637	7.520401904277914e-4	7.325100539264688e-5	PvC
Irgm1	7.154015300361494e-7	0.31091079566388474	0.45	0.242	0.013762179233305406	8.000449945413282e-4	0.15261089666342947	0.431	0.277	1	8.000449945413282e-4	1.430802548272949e-6	PvC
Iigp1	8.665177143884115e-4	0.38830646332206986	0.639	0.453	1	1.441965967766925e-4	0.5154293619824301	0.594	0.268	1	8.665177143884115e-4	2.8837240089486327e-4	cLEC
Stat1	8.722578850293564e-5	0.23626270490953732	0.515	0.342	1	9.072375068724233e-4	0.16749038990674514	0.556	0.412	1	9.072375068724233e-4	1.7444396866769132e-4	PvC
Wtip	9.309659405711017e-4	0.18066332142523212	0.55	0.4	1	3.223923736174409e-7	0.19547629828323287	0.613	0.37	0.006201862091278711	9.309659405711017e-4	6.447846432980389e-7	PvC
Cxcr4	9.94538293668621e-4	0.19089058096133238	0.651	0.544	1	8.495753448301587e-6	0.1947807724722206	0.614	0.408	0.16343280908497762	9.94538293668621e-4	1.699143471877651e-5	B cells
Ifi213	0.0010366700540852757	0.2045487237205488	0.436	0.202	1	1.5440330385165223e-4	0.2214208234162972	0.433	0.259	1	0.0010366700540852757	3.087827673230642e-4	T cells
Chp1	0.0012822259698871065	0.24122327290322523	0.476	0.098	1	0.0010403909875782331	0.34239303326041914	0.522	0.114	1	0.0012822259698871065	0.002079699561749433	Macrophages
Arhgap29	0.001457622774315462	0.16694936136267402	0.615	0.469	1	3.9090185611973514e-4	0.16363971390647425	0.675	0.478	1	0.001457622774315462	7.816509079783528e-4	PvC
Gm20559	9.337939409430943e-4	0.18671672613538048	0.381	0.049	1	0.0014735851834448692	0.46538302150623884	0.478	0.114	1	0.0014735851834448692	0.0018667159107620462	Macrophages
Ifi44	0.0016719556368874802	0.32307409590711034	0.514	0.331	1	2.051774951586598e-5	0.4190671880796258	0.469	0.15	0.3946999474367139	0.0016719556368874802	4.103507805368681e-5	cLEC
Lmna	0.0017059701187559105	0.19183471438112654	0.781	0.662	1	4.086744248414476e-5	0.20323040170460804	0.85	0.75	0.7861669910674927	0.0017059701187559105	8.173321482043436e-5	PvC
Eipr1	5.157834480953771e-4	0.34727837786988436	0.333	0.024	1	0.001707689863239758	0.2735379961213864	0.391	0.057	1	0.001707689863239758	0.0010313008636254255	Macrophages
Lgals3bp	0.0017258248829366172	0.1676938082764986	0.556	0.392	1	1.7054899499715358e-7	0.2734519243916087	0.619	0.401	0.0032808510167602434	0.0017258248829366172	3.4109796090734753e-7	PvC
Kpna1	0.0017276430167195212	0.2124161698093231	0.317	0.067	1	0.001227091937917936	0.20591499813950853	0.452	0.179	1	0.0017276430167195212	0.002452678121211768	Marco_LEC
Gbp4	0.0018457179623267452	0.2758463049269229	0.244	0.022	1	7.79298336291159e-4	0.15296841884828027	0.29	0.071	1	0.0018457179623267452	0.0015579893666853714	Marco_LEC
Orai3	0.002012573112523169	0.34504454165214454	0.476	0.122	1	3.185823440306469e-4	0.3615080887799964	0.478	0.086	1	0.002012573112523169	6.370631933513657e-4	Macrophages
Clk1	9.087952902830487e-4	0.21251703482301731	0.686	0.55	1	0.00201800497286507	0.1512625397604962	0.781	0.624	1	0.00201800497286507	0.0018167646716864565	PvC
Arid5b	4.809410457021697e-7	0.3167377538928702	0.71	0.519	0.00925186289617264	0.0020420169143788498	0.15649961384593325	0.769	0.62	1	0.0020420169143788498	9.618818601000504e-7	PvC
Taf1d	0.002122180030349592	0.1720335501850052	0.609	0.473	1	6.52621594387817e-4	0.15182101595266195	0.681	0.533	1	0.002122180030349592	0.0013048172738301725	PvC
Klf6	0.002503261617939105	0.20199716328436312	0.728	0.608	1	6.198741300212817e-4	0.18896809206449938	0.794	0.666	1	0.002503261617939105	0.001239364016105494	PvC
Mif4gd	0.002385228472250661	0.44900227115734437	0.381	0.073	1	0.002506312379286148	0.2365609743344162	0.304	0.029	1	0.002506312379286148	0.004764767629636488	Macrophages
Socs3	3.1362123760821184e-4	0.23619744622418026	0.769	0.588	1	0.002529389346941761	0.16938020120069797	0.831	0.686	1	0.002529389346941761	6.271441169357449e-4	PvC
Isg15	0.002701553058880447	0.5766597475844617	0.561	0.289	1	0.001045034163045754	0.3665576387079088	0.645	0.286	1	0.002701553058880447	0.0020889762296895757	Marco_LEC
H2-Q4	0.002716959470566001	0.2007015805329001	0.795	0.673	1	0.0026839601240158926	0.16176887305336862	0.754	0.583	1	0.002716959470566001	0.005360716606084479	T cells
Tspyl1	2.07968602974858e-4	0.5097548746967463	0.571	0.122	1	0.0027534481334310756	0.37462233264780936	0.478	0.114	1	0.0027534481334310756	4.158939550098925e-4	Macrophages
2610507B11Rik	0.0028545227858606022	0.4793126699677758	0.571	0.195	1	0.002464293431058078	0.37395829006570824	0.609	0.171	1	0.0028545227858606022	0.0049225141200017995	Macrophages
Rrad	4.8668446487531617e-4	0.25799774755179217	0.669	0.531	1	0.0030077473028193844	0.1906046390535896	0.719	0.584	1	0.0030077473028193844	9.731320679822813e-4	PvC
Ccl2	0.003026059670306672	0.3037476886214796	0.402	0.273	1	0.0018074875856385585	0.24725354565029867	0.619	0.469	1	0.003026059670306672	0.003611708159904879	PvC
Ifi209	9.337939409430943e-4	0.325881719353446	0.381	0.049	1	0.0030676256742927527	0.34867059773021286	0.435	0.086	1	0.0030676256742927527	0.0018667159107620462	Macrophages
Dot1l	0.003174180292828619	0.18394010340406483	0.286	0.024	1	5.063336453448995e-4	0.46799451197914194	0.391	0.029	1	0.003174180292828619	0.0010124109169293912	Macrophages
Irs2	4.4145030346302096e-4	0.20733086602329798	0.521	0.35	1	0.0031783646488746627	0.15940449081482455	0.575	0.438	1	0.0031783646488746627	8.827057285556142e-4	PvC
Cdk2ap1	8.953386714061018e-4	0.4252080424690428	0.476	0.098	1	0.0032075948826452796	0.3728429271696219	0.565	0.143	1	0.0032075948826452796	0.0017898757114756885	Macrophages
Zbp1	0.003255547411001286	0.2318571288318301	0.449	0.222	1	3.024148088335269e-5	0.35499786500901753	0.63	0.235	0.5817553677530557	0.003255547411001286	6.048204721953939e-5	Collecting
Nampt	0.003445036620650668	0.2611618243898613	0.5	0.304	1	0.0018655441474116701	0.2146138946256384	0.438	0.183	1	0.003445036620650668	0.0037276080398573985	cLEC
Eno1	0.0034867429364055813	0.22062611019768386	0.705	0.577	1	1.7030500807106918e-6	0.2350515261607511	0.719	0.486	0.032761574402631576	0.0034867429364055813	3.4060972610418036e-6	T cells
Psme4	0.0024408676748107127	0.30245580818660256	0.429	0.098	1	0.0036574894191384747	0.4281685605849766	0.609	0.229	1	0.0036574894191384747	0.004875777514615492	Macrophages
Mndal	0.003807714311737469	0.15442868385291653	0.562	0.4	1	5.5761814505601336e-5	0.19307599080892868	0.656	0.449	1	0.003807714311737469	1.1152051963124568e-4	PvC
Odf2	8.592231221993298e-4	0.28677692572026514	0.381	0.049	1	0.003904883179453384	0.1600842955189817	0.348	0.057	1	0.003904883179453384	0.0017177079800249375	Macrophages
Socs1	0.0039324203025585475	0.24797808502805668	0.347	0.176	1	6.042353744242242e-5	0.34323454391085595	0.344	0.094	1	0.0039324203025585475	1.2084342388096782e-4	cLEC
Ccnl2	0.003994648359700631	0.2769982076601274	0.571	0.171	1	8.814951703600504e-4	0.47167528290010685	0.696	0.257	1	0.003994648359700631	0.0017622133069847337	Macrophages
Cybc1	0.0014050178209367358	0.1684027219978947	0.381	0.049	1	0.00405497257589666	0.29171925846987046	0.391	0.086	1	0.00405497257589666	0.0028080615667963214	Macrophages
Mr1	0.004147937524560912	0.22976693927696593	0.5	0.217	1	0.0027799984648971634	0.36645766143727154	0.3	0.06	1	0.004147937524560912	0.005552268538329495	Valve
Gbp7	0.004681975848051217	0.47330122924402884	0.537	0.289	1	0.0030537628273810537	0.2100139511586654	0.581	0.25	1	0.004681975848051217	0.006098200187356211	Marco_LEC
Dedd2	0.0036126816722139086	0.2814481053114528	0.476	0.146	1	0.004903594275164375	0.25095900734395443	0.348	0.057	1	0.004903594275164375	0.007212311875563069	Macrophages
Mark2	0.0050996424655381945	0.22688494912350593	0.429	0.098	1	0.004446458363414873	0.37763916683904786	0.565	0.229	1	0.0050996424655381945	0.008873145734852164	Macrophages
Iigp1	1.9820881104318525e-5	0.3416409277078165	0.609	0.442	0.38129428980377544	0.0051673040438937595	0.19618582303527066	0.569	0.443	1	0.0051673040438937595	3.964136934130928e-5	PvC
Rtp4	0.005269533257544447	0.1610179862911722	0.361	0.189	1	1.2012542465297409e-4	0.18072810885146012	0.312	0.08	1	0.005269533257544447	2.402364191883001e-4	cLEC
Cr2	0.00537229600700343	0.16427360371929833	0.15	0.098	1	3.993353173572503e-5	0.21781892413216036	0.166	0.085	0.7682013500001424	0.00537229600700343	7.986546878449323e-5	FRC
H2-Q4	0.005775143505807773	0.43298052650984553	0.659	0.444	1	2.2559953456683545e-5	0.4558649425084996	0.774	0.339	0.4339858246462214	0.005775143505807773	4.5119397961867114e-5	Marco_LEC
Stat1	0.00585143015867324	0.5007663665485935	0.488	0.267	1	0.0025926781671478604	0.29688812155552796	0.548	0.268	1	0.00585143015867324	0.0051786343542173175	Marco_LEC
Zfp622	0.0059404243085796945	0.2903655558384166	0.524	0.195	1	0.0023889363737734943	0.4338277501697405	0.565	0.2	1	0.0059404243085796945	0.00477216573054905	Macrophages
Wdr73	0.0034195583129835783	0.2042508952178747	0.268	0.044	1	0.0063675039408297215	0.2075580036305844	0.323	0.125	1	0.0063675039408297215	0.006827423246911264	Marco_LEC
Cxcl9	0.0064370514887734254	0.25855846404163074	0.237	0.135	1	9.767468517232751e-4	0.21241820857387045	0.356	0.226	1	0.0064370514887734254	0.001952539669034199	PvC
Dennd5a	0.006513565662736054	0.36524505456054795	0.667	0.244	1	0.0063685296564277	0.43338655192304965	0.652	0.343	1	0.006513565662736054	0.012696501142870598	Macrophages
Inpp4a	0.002998656492468206	0.33960728395834516	0.429	0.098	1	0.006593844510132009	0.24323179711076062	0.391	0.086	1	0.006593844510132009	0.005988321044176591	Macrophages
Pttg1ip	0.00659486918775149	0.40288862058304786	0.571	0.22	1	0.0041154524911322845	0.3018886714196562	0.435	0.114	1	0.00659486918775149	0.008213968033057803	Macrophages
Rtp4	0.0030435309564470136	0.35255092357873974	0.415	0.133	1	0.006696993685824221	0.18037195819107907	0.323	0.116	1	0.006696993685824221	0.006077798832211177	Marco_LEC
Fmnl1	0.006739514575120449	0.20017785593457393	0.615	0.442	1	0.0011600932881328054	0.152590433799991	0.538	0.355	1	0.006739514575120449	0.0023188407598284406	T cells
Slc38a2	0.0067588995670131964	0.1787686783627176	0.728	0.581	1	0.0013141481115429012	0.16090229946567414	0.794	0.67	1	0.0067588995670131964	0.002626569237826731	PvC
Gbp3	0.007234695000366837	0.3459753245866942	0.39	0.156	1	3.2181836324368706e-4	0.23452988082232984	0.387	0.116	1	0.007234695000366837	6.435331594284528e-4	Marco_LEC
H2-Q4	0.007501728835796315	0.22097169630402191	0.667	0.528	1	4.764574938246088e-4	0.3457308149059075	0.852	0.624	1	0.007501728835796315	9.526879759057962e-4	Collecting
Myo6	0.007611358886471727	0.33303491626575554	0.439	0.2	1	0.004211661425793538	0.23039234528173042	0.548	0.259	1	0.007611358886471727	0.00840558475962156	Marco_LEC
H2-Q4	6.511245978837012e-4	0.32221140570937845	0.653	0.568	1	0.007743710630065898	0.25884131196368276	0.562	0.329	1	0.007743710630065898	0.0013018252325254327	cLEC
Ttc9	0.007746469586335306	0.1736710573238232	0.406	0.169	1	0.0031125186213990233	0.21656411289981822	0.5	0.129	1	0.007746469586335306	0.006215349470629491	Valve
Rc3h1	0.007815053519764957	0.37803143138671846	0.524	0.195	1	4.7162602722881035e-4	0.4704862380958317	0.609	0.171	1	0.007815053519764957	9.430296233480608e-4	Macrophages
Mob1b	0.006010993630827526	0.22074002611341437	0.381	0.073	1	0.007873966476969928	0.2855199171715675	0.435	0.114	1	0.007873966476969928	0.011985855217225203	Macrophages
Ndufs2	0.007960545170242144	0.4733133128321881	0.634	0.4	1	0.0011894417308420833	0.2757112243073663	0.71	0.357	1	0.007960545170242144	0.0023774686900530978	Marco_LEC
Lrpap1	0.007973243835026808	0.264967184121371	0.561	0.267	1	4.682898354359647e-5	0.3766862986816886	0.645	0.268	0.9008491564281652	0.007973243835026808	9.365577413349319e-5	Marco_LEC
Trim25	2.3303735503737576e-4	0.6132223786207752	0.619	0.146	1	0.008084346518292682	0.4026989659582714	0.652	0.314	1	0.008084346518292682	4.660204036659089e-4	Macrophages
Ehd2	0.008090881878537468	0.1614852164005578	0.74	0.627	1	0.0023492247441612773	0.1592559921794956	0.8	0.648	1	0.008090881878537468	0.004692930631423974	PvC
Slfn5	0.008107707700948845	0.23479646065925247	0.423	0.24	1	2.0390694475546822e-5	0.2451515394809038	0.404	0.214	0.3922557896260942	0.008107707700948845	4.078097317067247e-5	T cells
Gtpbp2	7.508839006329414e-4	0.21617938306571302	0.333	0.024	1	0.008130979391786808	0.33260379565397563	0.522	0.171	1	0.008130979391786808	0.0015012039746336535	Macrophages
Sgk3	0.004887005002600484	0.4728824198311855	0.619	0.244	1	0.008208486429669799	0.24243302305221195	0.565	0.2	1	0.008208486429669799	0.009750127187305523	Macrophages
Kpna4	0.00823895080555773	0.3318549076334647	0.463	0.244	1	2.3121604829229084e-5	0.4234962449243445	0.645	0.259	0.4447903120998799	0.00823895080555773	4.62426750498483e-5	Marco_LEC
Sult1a1	1.0627860768939482e-4	0.3377337277190009	0.417	0.182	1	0.008352086053440198	0.15788034750779295	0.344	0.141	1	0.008352086053440198	2.1254592023633724e-4	cLEC
Per1	0.0034341186082060956	0.1976896047829564	0.406	0.181	1	0.008371681381113258	0.2569732898128564	0.556	0.318	1	0.008371681381113258	0.006856444045796962	Collecting
Bak1	0.008380862758966417	0.2647239301995803	0.268	0.067	1	1.862314283427831e-6	0.2876740666157025	0.452	0.089	0.03582533987030118	0.008380862758966417	3.7246250986411744e-6	Marco_LEC
Tm2d3	7.902070099154686e-4	0.29727591459716907	0.381	0.049	1	0.008382740617607068	0.22440150915622506	0.435	0.114	1	0.008382740617607068	0.001579789592712418	Macrophages
Irgm1	0.008675755468744228	0.4096181235992051	0.333	0.073	1	0.0030400276836941675	0.37312176667074803	0.391	0.086	1	0.008675755468744228	0.006070813599070709	Macrophages
Gm30938	0.008774487418348334	0.20412928597228538	0.25	0.072	1	0.003844350243755736	0.28370492394525876	0.2	0.028	1	0.008774487418348334	0.00767392145871481	Valve
Tap1	0.006487195819797059	0.2307004722561174	0.569	0.419	1	0.008831184837444547	0.19383223573053732	0.406	0.197	1	0.008831184837444547	0.012932307929989728	cLEC
Ube2d2a	0.008996754811908531	0.47381155005814113	0.667	0.341	1	0.004753515486722028	0.4200209870924344	0.826	0.457	1	0.008996754811908531	0.009484435063961549	Macrophages
Pten	0.006369356561218504	0.43910508652716557	0.667	0.293	1	0.009020825395807595	0.43149159129950965	0.696	0.343	1	0.009020825395807595	0.012698144419433078	Macrophages
Klf6	0.009054499366812786	0.1518524981989533	0.724	0.615	1	1.3246295139692305e-7	0.25733493156789633	0.785	0.555	0.0025481897960226087	0.009054499366812786	2.6492588524741274e-7	B cells
Sh3bp5	0.009070575162318196	0.24790211629762055	0.238	0.024	1	0.004982442922377609	0.2347967317799057	0.478	0.114	1	0.009070575162318196	0.00994006110728047	Macrophages
Lrrfip1	0.009213205541742396	0.42668084752027285	0.714	0.317	1	9.7940929006545e-4	0.5345556751523546	0.783	0.314	1	0.009213205541742396	0.0019578593375734338	Macrophages
Rcsd1	0.0028009725951563848	0.30204601243704904	0.429	0.098	1	0.009232699145643428	0.2502699385632083	0.478	0.143	1	0.009232699145643428	0.005594099742833953	Macrophages
Taf15	0.00926157898897959	0.2680996225404768	0.415	0.156	1	0.005939525728824359	0.19826094397813462	0.484	0.214	1	0.00926157898897959	0.01184377349176535	Marco_LEC
0610030E20Rik	0.00928584139261159	0.20046018105242575	0.333	0.073	1	0.004503675891868493	0.1562295220930577	0.217	0	1	0.00928584139261159	0.008987068687197987	Macrophages
Slc3a2	0.009347093030914924	0.2410970517813481	0.653	0.493	1	0.004138983919410169	0.31633203983179276	0.531	0.277	1	0.009347093030914924	0.008260836650935202	cLEC
Cep68	0.009432258854570351	0.16119885453438254	0.268	0.067	1	0.0031030935704720077	0.16084242956182543	0.387	0.152	1	0.009432258854570351	0.006196557951236909	Marco_LEC
Diaph1	0.003942451681283543	0.49769271403386717	0.667	0.268	1	0.009596419771502775	0.3811253592250794	0.696	0.314	1	0.009596419771502775	0.007869360437307835	Macrophages
Dnaja1	0.00818986740287221	0.5082747724146951	0.714	0.293	1	0.009631171606777643	0.38019677280845254	0.87	0.514	1	0.009631171606777643	0.01631266087766779	Macrophages
Nr4a1	0.006274124690900387	0.19999221460898753	0.692	0.565	1	0.00974027587532389	0.16052042874848182	0.756	0.662	1	0.00974027587532389	0.01250888474116381	PvC
Tor1aip2	0.009956330873686742	0.28711170280216725	0.381	0.098	1	0.0010994269448570235	0.43500067406754395	0.696	0.229	1	0.009956330873686742	0.00219764515010697	Macrophages
Ms4a4c	0.009956330873686742	0.2796667234951573	0.381	0.098	1	0.006446966042280407	0.5424865395637788	0.522	0.171	1	0.009956330873686742	0.012852368713410495	Macrophages
Bsg	7.039710350002674e-5	0.6862423796691564	0.81	0.341	1	0.009964378878912302	0.3927722831796474	0.826	0.457	1	0.009964378878912302	1.4078925124787228e-4	Macrophages
Trappc5	0.010045031865099847	0.4483482231264566	0.439	0.2	1	7.206420133806234e-4	0.18459639816960569	0.548	0.223	1	0.010045031865099847	0.001440764701849798	Marco_LEC
Fam98a	0.010130660214049868	0.2493929616567958	0.195	0.022	1	7.79298336291159e-4	0.19143852762157423	0.29	0.071	1	0.010130660214049868	0.0015579893666853714	Marco_LEC
Hist1h1c	0.010158989261644855	0.18064850972942834	0.264	0.128	1	0.0036731450131279723	0.2880508777224364	0.344	0.141	1	0.010158989261644855	0.007332798031968481	cLEC
Zup1	0.005926555598489265	0.35999299092882814	0.429	0.146	1	0.010455557567125918	0.3161723695580338	0.435	0.143	1	0.010455557567125918	0.01181798713571655	Macrophages
Lgals9	0.01072210889910666	0.23351624806048765	0.597	0.493	1	0.004988073965618951	0.30238565059411504	0.562	0.315	1	0.01072210889910666	0.009951267049351415	cLEC
Sft2d1	0.010752406922630704	0.28097496120923954	0.524	0.195	1	0.0071961148727368906	0.33552913398195694	0.609	0.229	1	0.010752406922630704	0.01434044567621216	Macrophages
Zmym2	0.011069860323097749	0.1576799495427344	0.286	0.049	1	0.009373540260002089	0.15133542772629438	0.304	0.057	1	0.011069860323097749	0.0186592172629983	Macrophages
